"id","participant_id","question_id","response_value","questionnaire_type","timestamp"
"337","346fb2ca-9655-4a93-be9e-802336b1b52b","post_engagement","6","post","2025-04-25 10:24:01.34023+00"
"338","f9e8e30e-6178-4de7-ba7d-cca822f9f989","post_overall_difficulty","5","post","2025-04-25 10:24:42.934196+00"
"339","f9e8e30e-6178-4de7-ba7d-cca822f9f989","post_confidence","3","post","2025-04-25 10:24:42.934196+00"
"340","f9e8e30e-6178-4de7-ba7d-cca822f9f989","post_effort","6","post","2025-04-25 10:24:42.934196+00"
"341","f9e8e30e-6178-4de7-ba7d-cca822f9f989","post_engagement","4","post","2025-04-25 10:24:42.934196+00"
"342","d35fbd2f-a8ee-4857-ab65-879838215e77","post_overall_difficulty","4","post","2025-04-25 10:25:00.491042+00"
"343","d35fbd2f-a8ee-4857-ab65-879838215e77","post_confidence","3","post","2025-04-25 10:25:00.491042+00"
"344","d35fbd2f-a8ee-4857-ab65-879838215e77","post_effort","3","post","2025-04-25 10:25:00.491042+00"
"345","d35fbd2f-a8ee-4857-ab65-879838215e77","post_engagement","5","post","2025-04-25 10:25:00.491042+00"
"346","7bb2203d-a0bd-4030-87f9-10d78eb6f043","post_overall_difficulty","4","post","2025-04-25 10:25:18.018776+00"
"347","7bb2203d-a0bd-4030-87f9-10d78eb6f043","post_confidence","3","post","2025-04-25 10:25:18.018776+00"
"348","7bb2203d-a0bd-4030-87f9-10d78eb6f043","post_effort","5","post","2025-04-25 10:25:18.018776+00"
"349","7bb2203d-a0bd-4030-87f9-10d78eb6f043","post_engagement","5","post","2025-04-25 10:25:18.018776+00"
"350","2a6ffef2-45ce-453a-abaa-4929474caf5b","post_overall_difficulty","3","post","2025-04-25 10:25:21.364991+00"
"351","2a6ffef2-45ce-453a-abaa-4929474caf5b","post_confidence","5","post","2025-04-25 10:25:21.364991+00"
"352","2a6ffef2-45ce-453a-abaa-4929474caf5b","post_effort","4","post","2025-04-25 10:25:21.364991+00"
"353","2a6ffef2-45ce-453a-abaa-4929474caf5b","post_engagement","6","post","2025-04-25 10:25:21.364991+00"
"354","d6bc2fd2-4b6d-4805-ba46-696ba1a1f1b0","post_overall_difficulty","3","post","2025-04-25 10:25:51.144687+00"
"355","d6bc2fd2-4b6d-4805-ba46-696ba1a1f1b0","post_confidence","3","post","2025-04-25 10:25:51.144687+00"
"356","d6bc2fd2-4b6d-4805-ba46-696ba1a1f1b0","post_effort","5","post","2025-04-25 10:25:51.144687+00"
"357","d6bc2fd2-4b6d-4805-ba46-696ba1a1f1b0","post_engagement","3","post","2025-04-25 10:25:51.144687+00"
"358","9b158d49-b4c2-447d-8a3d-d5df47ce29d1","post_overall_difficulty","5","post","2025-04-25 10:26:06.690944+00"
"359","9b158d49-b4c2-447d-8a3d-d5df47ce29d1","post_confidence","3","post","2025-04-25 10:26:06.690944+00"
"360","9b158d49-b4c2-447d-8a3d-d5df47ce29d1","post_effort","6","post","2025-04-25 10:26:06.690944+00"
"361","9b158d49-b4c2-447d-8a3d-d5df47ce29d1","post_engagement","4","post","2025-04-25 10:26:06.690944+00"
"362","c8041c5c-38ce-4991-b0f3-a9960672fce1","pre_content_familiarity","7","pre","2025-04-25 10:41:25.537489+00"
"363","c8041c5c-38ce-4991-b0f3-a9960672fce1","pre_decision_experience","7","pre","2025-04-25 10:41:25.537489+00"
"364","c8041c5c-38ce-4991-b0f3-a9960672fce1","pre_ai_familiarity","6","pre","2025-04-25 10:41:25.537489+00"
"365","c8041c5c-38ce-4991-b0f3-a9960672fce1","pre_ai_usage","5","pre","2025-04-25 10:41:25.537489+00"
"366","c8041c5c-38ce-4991-b0f3-a9960672fce1","pre_tech_comfort","7","pre","2025-04-25 10:41:25.537489+00"
"367","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","pre_content_familiarity","7","pre","2025-04-25 10:41:38.731094+00"
"368","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","pre_decision_experience","7","pre","2025-04-25 10:41:38.731094+00"
"369","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","pre_ai_familiarity","7","pre","2025-04-25 10:41:38.731094+00"
"370","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","pre_ai_usage","7","pre","2025-04-25 10:41:38.731094+00"
"371","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","pre_tech_comfort","7","pre","2025-04-25 10:41:38.731094+00"
"372","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","pre_content_familiarity","7","pre","2025-04-25 10:41:56.629246+00"
"373","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","pre_decision_experience","6","pre","2025-04-25 10:41:56.629246+00"
"374","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","pre_ai_familiarity","6","pre","2025-04-25 10:41:56.629246+00"
"375","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","pre_ai_usage","6","pre","2025-04-25 10:41:56.629246+00"
"376","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","pre_tech_comfort","7","pre","2025-04-25 10:41:56.629246+00"
"377","cc61afea-4367-4738-89b9-8c8d8a306d8c","pre_content_familiarity","7","pre","2025-04-25 10:41:57.742091+00"
"378","cc61afea-4367-4738-89b9-8c8d8a306d8c","pre_decision_experience","7","pre","2025-04-25 10:41:57.742091+00"
"379","cc61afea-4367-4738-89b9-8c8d8a306d8c","pre_ai_familiarity","7","pre","2025-04-25 10:41:57.742091+00"
"380","cc61afea-4367-4738-89b9-8c8d8a306d8c","pre_ai_usage","7","pre","2025-04-25 10:41:57.742091+00"
"381","cc61afea-4367-4738-89b9-8c8d8a306d8c","pre_tech_comfort","7","pre","2025-04-25 10:41:57.742091+00"
"382","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","pre_content_familiarity","7","pre","2025-04-25 10:42:04.938098+00"
"383","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","pre_decision_experience","6","pre","2025-04-25 10:42:04.938098+00"
"384","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","pre_ai_familiarity","6","pre","2025-04-25 10:42:04.938098+00"
"385","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","pre_ai_usage","6","pre","2025-04-25 10:42:04.938098+00"
"386","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","pre_tech_comfort","6","pre","2025-04-25 10:42:04.938098+00"
"387","d519b933-73b4-4061-b5c3-6d8b7b857c95","pre_content_familiarity","6","pre","2025-04-25 10:42:35.919898+00"
"388","d519b933-73b4-4061-b5c3-6d8b7b857c95","pre_decision_experience","7","pre","2025-04-25 10:42:35.919898+00"
"389","d519b933-73b4-4061-b5c3-6d8b7b857c95","pre_ai_familiarity","5","pre","2025-04-25 10:42:35.919898+00"
"390","d519b933-73b4-4061-b5c3-6d8b7b857c95","pre_ai_usage","4","pre","2025-04-25 10:42:35.919898+00"
"391","d519b933-73b4-4061-b5c3-6d8b7b857c95","pre_tech_comfort","6","pre","2025-04-25 10:42:35.919898+00"
"392","4ab72f02-b318-4c28-8ef0-c41a9eb79282","pre_content_familiarity","7","pre","2025-04-25 10:42:37.871132+00"
"393","4ab72f02-b318-4c28-8ef0-c41a9eb79282","pre_decision_experience","7","pre","2025-04-25 10:42:37.871132+00"
"394","4ab72f02-b318-4c28-8ef0-c41a9eb79282","pre_ai_familiarity","5","pre","2025-04-25 10:42:37.871132+00"
"395","4ab72f02-b318-4c28-8ef0-c41a9eb79282","pre_ai_usage","3","pre","2025-04-25 10:42:37.871132+00"
"396","4ab72f02-b318-4c28-8ef0-c41a9eb79282","pre_tech_comfort","7","pre","2025-04-25 10:42:37.871132+00"
"397","d7d9c375-530f-43f0-921e-a8cbf47df914","pre_content_familiarity","7","pre","2025-04-25 10:42:38.967785+00"
"398","d7d9c375-530f-43f0-921e-a8cbf47df914","pre_decision_experience","7","pre","2025-04-25 10:42:38.967785+00"
"399","d7d9c375-530f-43f0-921e-a8cbf47df914","pre_ai_familiarity","7","pre","2025-04-25 10:42:38.967785+00"
"400","d7d9c375-530f-43f0-921e-a8cbf47df914","pre_ai_usage","6","pre","2025-04-25 10:42:38.967785+00"
"401","d7d9c375-530f-43f0-921e-a8cbf47df914","pre_tech_comfort","7","pre","2025-04-25 10:42:38.967785+00"
"402","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","pre_content_familiarity","6","pre","2025-04-25 10:42:56.97256+00"
"403","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","pre_decision_experience","6","pre","2025-04-25 10:42:56.97256+00"
"404","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","pre_ai_familiarity","3","pre","2025-04-25 10:42:56.97256+00"
"405","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","pre_ai_usage","4","pre","2025-04-25 10:42:56.97256+00"
"406","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","pre_tech_comfort","5","pre","2025-04-25 10:42:56.97256+00"
"407","9ad79e66-f08b-4a92-9b73-fe13848408c3","pre_content_familiarity","7","pre","2025-04-25 10:43:13.933282+00"
"408","9ad79e66-f08b-4a92-9b73-fe13848408c3","pre_decision_experience","6","pre","2025-04-25 10:43:13.933282+00"
"409","9ad79e66-f08b-4a92-9b73-fe13848408c3","pre_ai_familiarity","5","pre","2025-04-25 10:43:13.933282+00"
"410","9ad79e66-f08b-4a92-9b73-fe13848408c3","pre_ai_usage","6","pre","2025-04-25 10:43:13.933282+00"
"411","9ad79e66-f08b-4a92-9b73-fe13848408c3","pre_tech_comfort","6","pre","2025-04-25 10:43:13.933282+00"
"412","416ced96-db46-4c29-95dc-864750c655dc","pre_content_familiarity","7","pre","2025-04-25 10:43:15.365461+00"
"413","416ced96-db46-4c29-95dc-864750c655dc","pre_decision_experience","5","pre","2025-04-25 10:43:15.365461+00"
"414","416ced96-db46-4c29-95dc-864750c655dc","pre_ai_familiarity","3","pre","2025-04-25 10:43:15.365461+00"
"415","416ced96-db46-4c29-95dc-864750c655dc","pre_ai_usage","2","pre","2025-04-25 10:43:15.365461+00"
"416","416ced96-db46-4c29-95dc-864750c655dc","pre_tech_comfort","5","pre","2025-04-25 10:43:15.365461+00"
"417","999e697f-eced-4f04-9cdc-7c6d1138e13f","pre_content_familiarity","7","pre","2025-04-25 10:44:54.975364+00"
"418","999e697f-eced-4f04-9cdc-7c6d1138e13f","pre_decision_experience","6","pre","2025-04-25 10:44:54.975364+00"
"419","999e697f-eced-4f04-9cdc-7c6d1138e13f","pre_ai_familiarity","4","pre","2025-04-25 10:44:54.975364+00"
"420","999e697f-eced-4f04-9cdc-7c6d1138e13f","pre_ai_usage","4","pre","2025-04-25 10:44:54.975364+00"
"421","999e697f-eced-4f04-9cdc-7c6d1138e13f","pre_tech_comfort","1","pre","2025-04-25 10:44:54.975364+00"
"422","cc61afea-4367-4738-89b9-8c8d8a306d8c","post_overall_difficulty","6","post","2025-04-25 10:52:52.864911+00"
"423","cc61afea-4367-4738-89b9-8c8d8a306d8c","post_confidence","2","post","2025-04-25 10:52:52.864911+00"
"424","cc61afea-4367-4738-89b9-8c8d8a306d8c","post_effort","5","post","2025-04-25 10:52:52.864911+00"
"425","cc61afea-4367-4738-89b9-8c8d8a306d8c","post_engagement","4","post","2025-04-25 10:52:52.864911+00"
"426","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","post_overall_difficulty","5","post","2025-04-25 10:54:23.231747+00"
"427","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","post_confidence","4","post","2025-04-25 10:54:23.231747+00"
"428","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","post_effort","3","post","2025-04-25 10:54:23.231747+00"
"429","f9f9f19b-76ec-47c1-8099-f3f01a5d8f6a","post_engagement","6","post","2025-04-25 10:54:23.231747+00"
"430","416ced96-db46-4c29-95dc-864750c655dc","post_overall_difficulty","7","post","2025-04-25 10:54:49.596618+00"
"431","416ced96-db46-4c29-95dc-864750c655dc","post_confidence","2","post","2025-04-25 10:54:49.596618+00"
"432","416ced96-db46-4c29-95dc-864750c655dc","post_effort","5","post","2025-04-25 10:54:49.596618+00"
"433","416ced96-db46-4c29-95dc-864750c655dc","post_engagement","4","post","2025-04-25 10:54:49.596618+00"
"434","4ab72f02-b318-4c28-8ef0-c41a9eb79282","post_overall_difficulty","4","post","2025-04-25 10:55:40.098051+00"
"435","4ab72f02-b318-4c28-8ef0-c41a9eb79282","post_confidence","4","post","2025-04-25 10:55:40.098051+00"
"436","4ab72f02-b318-4c28-8ef0-c41a9eb79282","post_effort","2","post","2025-04-25 10:55:40.098051+00"
"437","4ab72f02-b318-4c28-8ef0-c41a9eb79282","post_engagement","7","post","2025-04-25 10:55:40.098051+00"
"438","c8041c5c-38ce-4991-b0f3-a9960672fce1","post_overall_difficulty","5","post","2025-04-25 10:55:54.322876+00"
"439","c8041c5c-38ce-4991-b0f3-a9960672fce1","post_confidence","4","post","2025-04-25 10:55:54.322876+00"
"440","c8041c5c-38ce-4991-b0f3-a9960672fce1","post_effort","5","post","2025-04-25 10:55:54.322876+00"
"441","c8041c5c-38ce-4991-b0f3-a9960672fce1","post_engagement","6","post","2025-04-25 10:55:54.322876+00"
"442","d7d9c375-530f-43f0-921e-a8cbf47df914","post_overall_difficulty","7","post","2025-04-25 10:56:05.388669+00"
"443","d7d9c375-530f-43f0-921e-a8cbf47df914","post_confidence","3","post","2025-04-25 10:56:05.388669+00"
"444","d7d9c375-530f-43f0-921e-a8cbf47df914","post_effort","5","post","2025-04-25 10:56:05.388669+00"
"445","d7d9c375-530f-43f0-921e-a8cbf47df914","post_engagement","6","post","2025-04-25 10:56:05.388669+00"
"446","9ad79e66-f08b-4a92-9b73-fe13848408c3","post_overall_difficulty","5","post","2025-04-25 10:56:07.92428+00"
"447","9ad79e66-f08b-4a92-9b73-fe13848408c3","post_confidence","3","post","2025-04-25 10:56:07.92428+00"
"448","9ad79e66-f08b-4a92-9b73-fe13848408c3","post_effort","3","post","2025-04-25 10:56:07.92428+00"
"449","9ad79e66-f08b-4a92-9b73-fe13848408c3","post_engagement","3","post","2025-04-25 10:56:07.92428+00"
"450","d519b933-73b4-4061-b5c3-6d8b7b857c95","post_overall_difficulty","3","post","2025-04-25 10:57:38.813713+00"
"451","d519b933-73b4-4061-b5c3-6d8b7b857c95","post_confidence","4","post","2025-04-25 10:57:38.813713+00"
"452","d519b933-73b4-4061-b5c3-6d8b7b857c95","post_effort","4","post","2025-04-25 10:57:38.813713+00"
"453","d519b933-73b4-4061-b5c3-6d8b7b857c95","post_engagement","7","post","2025-04-25 10:57:38.813713+00"
"454","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","post_overall_difficulty","5","post","2025-04-25 10:58:22.890627+00"
"455","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","post_confidence","3","post","2025-04-25 10:58:22.890627+00"
"456","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","post_effort","5","post","2025-04-25 10:58:22.890627+00"
"457","98bdcd75-a1f9-49ed-8cab-8f49ffb0c6ce","post_engagement","6","post","2025-04-25 10:58:22.890627+00"
"458","999e697f-eced-4f04-9cdc-7c6d1138e13f","post_overall_difficulty","1","post","2025-04-25 10:58:36.354539+00"
"459","999e697f-eced-4f04-9cdc-7c6d1138e13f","post_confidence","3","post","2025-04-25 10:58:36.354539+00"
"460","999e697f-eced-4f04-9cdc-7c6d1138e13f","post_effort","3","post","2025-04-25 10:58:36.354539+00"
"461","999e697f-eced-4f04-9cdc-7c6d1138e13f","post_engagement","1","post","2025-04-25 10:58:36.354539+00"
"462","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","post_overall_difficulty","5","post","2025-04-25 10:59:24.790431+00"
"463","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","post_confidence","3","post","2025-04-25 10:59:24.790431+00"
"464","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","post_effort","4","post","2025-04-25 10:59:24.790431+00"
"465","144da5ba-b2ef-4861-9e85-7577e9e4ee9a","post_engagement","5","post","2025-04-25 10:59:24.790431+00"
"466","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","post_overall_difficulty","5","post","2025-04-25 10:59:32.634479+00"
"467","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","post_confidence","5","post","2025-04-25 10:59:32.634479+00"
"468","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","post_effort","3","post","2025-04-25 10:59:32.634479+00"
"469","7bc35e9f-ebfa-45a9-8527-2f825cddecd0","post_engagement","7","post","2025-04-25 10:59:32.634479+00"
"470","67a006e6-13cc-4efb-8b8b-0ab748a11796","pre_content_familiarity","7","pre","2025-04-25 13:05:46.962402+00"
"471","67a006e6-13cc-4efb-8b8b-0ab748a11796","pre_decision_experience","7","pre","2025-04-25 13:05:46.962402+00"
"472","67a006e6-13cc-4efb-8b8b-0ab748a11796","pre_ai_familiarity","7","pre","2025-04-25 13:05:46.962402+00"
"473","67a006e6-13cc-4efb-8b8b-0ab748a11796","pre_ai_usage","7","pre","2025-04-25 13:05:46.962402+00"
"474","67a006e6-13cc-4efb-8b8b-0ab748a11796","pre_tech_comfort","7","pre","2025-04-25 13:05:46.962402+00"
"475","26915b8f-189a-4312-bc77-46776d82c208","pre_content_familiarity","7","pre","2025-04-28 09:49:23.320443+00"
"476","26915b8f-189a-4312-bc77-46776d82c208","pre_decision_experience","7","pre","2025-04-28 09:49:23.320443+00"
"477","26915b8f-189a-4312-bc77-46776d82c208","pre_ai_familiarity","7","pre","2025-04-28 09:49:23.320443+00"
"478","26915b8f-189a-4312-bc77-46776d82c208","pre_ai_usage","7","pre","2025-04-28 09:49:23.320443+00"
"479","26915b8f-189a-4312-bc77-46776d82c208","pre_tech_comfort","7","pre","2025-04-28 09:49:23.320443+00"
"480","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","pre_content_familiarity","7","pre","2025-05-04 11:08:02.006186+00"
"481","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","pre_decision_experience","5","pre","2025-05-04 11:08:02.006186+00"
"482","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","pre_ai_familiarity","7","pre","2025-05-04 11:08:02.006186+00"
"483","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","pre_ai_usage","7","pre","2025-05-04 11:08:02.006186+00"
"484","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","pre_tech_comfort","6","pre","2025-05-04 11:08:02.006186+00"
"485","4d423645-09a6-47b6-9bfd-49399beee4c4","pre_content_familiarity","7","pre","2025-05-04 11:12:54.371166+00"
"486","4d423645-09a6-47b6-9bfd-49399beee4c4","pre_decision_experience","7","pre","2025-05-04 11:12:54.371166+00"
"487","4d423645-09a6-47b6-9bfd-49399beee4c4","pre_ai_familiarity","7","pre","2025-05-04 11:12:54.371166+00"
"488","4d423645-09a6-47b6-9bfd-49399beee4c4","pre_ai_usage","7","pre","2025-05-04 11:12:54.371166+00"
"489","4d423645-09a6-47b6-9bfd-49399beee4c4","pre_tech_comfort","7","pre","2025-05-04 11:12:54.371166+00"
"490","fd8b5d9a-df98-4df5-922a-190f9912b135","pre_content_familiarity","7","pre","2025-05-04 11:13:04.838217+00"
"491","fd8b5d9a-df98-4df5-922a-190f9912b135","pre_decision_experience","7","pre","2025-05-04 11:13:04.838217+00"
"492","fd8b5d9a-df98-4df5-922a-190f9912b135","pre_ai_familiarity","7","pre","2025-05-04 11:13:04.838217+00"
"493","fd8b5d9a-df98-4df5-922a-190f9912b135","pre_ai_usage","7","pre","2025-05-04 11:13:04.838217+00"
"494","fd8b5d9a-df98-4df5-922a-190f9912b135","pre_tech_comfort","7","pre","2025-05-04 11:13:04.838217+00"
"495","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","post_overall_difficulty","4","post","2025-05-04 11:24:50.582341+00"
"496","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","post_confidence","4","post","2025-05-04 11:24:50.582341+00"
"497","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","post_effort","4","post","2025-05-04 11:24:50.582341+00"
"498","9a6274bb-d17c-46b6-bb18-11bc1dd65d97","post_engagement","6","post","2025-05-04 11:24:50.582341+00"
"499","4d423645-09a6-47b6-9bfd-49399beee4c4","post_overall_difficulty","5","post","2025-05-04 11:27:44.624209+00"
"500","4d423645-09a6-47b6-9bfd-49399beee4c4","post_confidence","3","post","2025-05-04 11:27:44.624209+00"
"501","4d423645-09a6-47b6-9bfd-49399beee4c4","post_effort","4","post","2025-05-04 11:27:44.624209+00"
"502","4d423645-09a6-47b6-9bfd-49399beee4c4","post_engagement","6","post","2025-05-04 11:27:44.624209+00"
"503","fd8b5d9a-df98-4df5-922a-190f9912b135","post_overall_difficulty","3","post","2025-05-04 11:29:50.586827+00"
"504","fd8b5d9a-df98-4df5-922a-190f9912b135","post_confidence","6","post","2025-05-04 11:29:50.586827+00"
"505","fd8b5d9a-df98-4df5-922a-190f9912b135","post_effort","4","post","2025-05-04 11:29:50.586827+00"
"506","fd8b5d9a-df98-4df5-922a-190f9912b135","post_engagement","5","post","2025-05-04 11:29:50.586827+00"
